sample_id,country,last_updated_date,temperature_celsius,temperature_fahrenheit,wind_mph,wind_kph,wind_degree,pressure_mb,pressure_in,precip_mm,humidity,cloud,feels_like_celsius,feels_like_fahrenheit,visibility_km,visibility_miles,uv_index,gust_mph,gust_kph,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,air_quality_gb-defra-index
16919,Iraq,2024/8/12,0.489987158,0.491881398,0.533678756,0.535483871,0.768802228,0.125,0.10989011,0.213791385,0.072164948,0.478247307,0.915048544,0.913630229,1,1,0.81147541,0.440433213,0.441441441,0.107451591,0.666364871,0.040655571,0.043182196,0.279156328,0.572895863,2
5266,Armenia,2024/6/11,0.507936508,0.510676157,0.663212435,0.661290323,0.080779944,0.59375,0.593406593,0.213791385,0.206185567,0.616161616,0.463592233,0.461538462,1,1,0.56557377,0.624548736,0.623873874,0.077195712,0.504753282,0.030491678,0.009965122,0.05707196,0.0467903,1
15861,Yemen,2024/8/6,0.33015873,0.330960854,0.295650476,0.294371929,0.064066852,0.5,0.516483516,0.104294479,0.360824742,0.787878788,0.351941748,0.349527665,0.794932015,0.796708735,0.401639344,0.162454874,0.162162162,0.059906639,0.407424174,0.031762165,0.122903172,0.325062035,0.500998573,3
11447,Uzbekistan,2024/7/12,0.698412698,0.702846975,0.373056995,0.370967742,0.610027855,0.25,0.241758242,0.213791385,0.195876289,0.478247307,0.599514563,0.599190283,1,1,0.647540984,0.794223827,0.795045045,0.159405256,0.498415573,0.17913861,0.038199635,0.091811414,0.089015692,1
29633,Nepal,2024/10/16,0.247619048,0.245551601,0.295650476,0.294371929,0.732590529,0.5625,0.571428571,0.049079755,0.670103093,0.696969697,0.266990291,0.264507422,1,1,0.073770492,0.162454874,0.162162162,0.539419087,0.610683567,0.066891119,0.087443946,0.494168734,0.365563481,4
32300,Israel,2024/10/30,0.212698413,0.211743772,0.165803109,0.161290323,0.919220056,0.625,0.648351648,0.213791385,0.402061856,0.03030303,0.240291262,0.238866397,1,1,0.303278689,0.184115523,0.182432432,0.166796335,0.339067451,0.257273536,0.370121242,0.156761787,0.116433666,2
17711,Lao People's Democratic Republic,2024/8/16,0.219047619,0.217081851,0.082901554,0.080645161,0.52367688,0.65625,0.659340659,0.213791385,0.835051546,0.111111111,0.245145631,0.24291498,1,1,0.073770492,0.180505415,0.18018018,0.788468188,0.127659574,0.229958074,0.068095001,0.306451613,0.253922967,3
1254,Kazakhstan,2024/5/21,0.489987158,0.491881398,0.502590674,0.5,0.610027855,0.75,0.758241758,0.006134969,0.93814433,0.616161616,0.501750638,0.500710549,1,1,0.237704918,0.581227437,0.583333333,0.07425657,0.203712087,0.053360437,0.152798538,0.00248139,0.00171184,1
12745,Syria,2024/7/19,0.831746032,0.836298932,0.30817385,0.306919092,0.554317549,0.34375,0.340659341,0.213791385,0.164948454,0.478247307,0.703883495,0.704453441,1,1,0.729508197,0.953068592,0.957207207,0.072873444,0.647351743,0.026680219,0.071416708,0.117866005,0.067332382,1
4446,South Korea,2024/6/6,0.215873016,0.215302491,0.015544041,0.012903226,0.582172702,0.75,0.758241758,0.213791385,0.546391753,0.478247307,0.242718447,0.241565452,1,1,0.073770492,0.166064982,0.164414414,0.326763485,0.02444545,0.310599391,0.327188175,0.316377171,0.165477889,3
23021,Philippines,2024/9/12,0.511111111,0.512455516,0.533678756,0.535483871,0.693593315,0.34375,0.340659341,0.335886642,0.835051546,0.747474747,0.648058252,0.647773279,1,1,0.073770492,0.534296029,0.536036036,0.169994813,0.325486646,0.07864312,0.121242319,0.278411911,0.192439372,2
19663,Lebanon,2024/8/26,0.568253968,0.571174377,0.305699482,0.303225806,0.721448468,0.5625,0.571428571,0.213791385,0.649484536,0.494949495,0.631067961,0.628879892,0.794932015,0.796708735,0.56557377,0.371841155,0.373873874,0.110390733,0.465821639,0.006352433,0.023251952,0.29528536,0.205991441,3
1163,Vietnam,2024/5/20,0.46984127,0.471530249,0.10880829,0.103225806,0.805013928,0.5,0.505494505,0.213791385,0.835051546,0.478247307,0.54368932,0.542510121,1,1,0.073770492,0.386281588,0.387387387,0.583709765,0.354519956,0.721636387,0.37037037,0.799007444,0.62767475,8
8531,Afghanistan,2024/6/28,0.552380952,0.553380783,0.269430052,0.267741935,0.977715877,0.25,0.252747253,0.213791385,0.18556701,0.01010101,0.446601942,0.44534413,1,1,0.647540984,0.227436823,0.227477477,0.303682573,0.472159348,0.045737517,0.003321707,0.096774194,0.139229672,1
32749,Syria,2024/11/1,0.279365079,0.279359431,0.616580311,0.616129032,0.206128134,0.8125,0.824175824,0.213791385,0.309278351,0.478247307,0.29368932,0.291497976,1,1,0.401639344,0.505415162,0.506756757,0.149204703,0.339067451,0.118599924,0.29330676,0.393023089,0.379671624,10
26975,Yemen,2024/10/2,0.326984127,0.327402135,0.419689119,0.419354839,0.105849582,0.6875,0.681318681,0.213791385,0.154639175,0.478247307,0.313106796,0.311740891,1,1,0.483606557,0.346570397,0.346846847,0.096429806,0.411498416,0.003430314,0.022919781,0.283002481,0.56296719,2
16284,Cambodia,2024/8/9,0.565079365,0.569395018,0.523316062,0.522580645,0.559888579,0.4375,0.43956044,0.213791385,0.618556701,0.595959596,0.628640777,0.626180837,1,1,0.073770492,0.57400722,0.574324324,0.44216805,0.090991399,0.132130606,0.056469025,0.129032258,0.108987161,1
18511,Iran,2024/8/20,0.568253968,0.571174377,0.466321244,0.464516129,0.980501393,0.40625,0.406593407,0.213791385,0.12371134,0.478247307,0.458737864,0.457489879,1,1,0.647540984,0.440433213,0.439189189,0.068551176,0.64056134,0.016516326,0.024912805,0.101736973,0.098145506,1
4582,Malaysia,2024/6/7,0.546031746,0.548042705,0.295650476,0.294371929,0.715877437,0.53125,0.538461538,0.335886642,0.690721649,0.242424242,0.791262136,0.790823212,1,1,0.073770492,0.036101083,0.036036036,0.583709765,0.354519956,0.310599391,0.319774943,0.393023089,0.779457917,10
23229,Saudi Arabia,2024/9/13,0.888888889,0.895017794,0.305699482,0.303225806,0.986072423,0.5,0.505494505,0.213791385,0.041237113,0.478247307,0.769417476,0.769230769,1,1,0.81147541,0.25631769,0.254504505,0.230765906,0.447713898,0.922436793,0.319774943,0.746650124,0.379671624,8
21537,Bhutan,2024/9/5,0.00952381,0.007117438,0.295650476,0.294371929,0.445682451,0.5,0.505494505,0.447852761,0.948453608,0.858585859,0.099514563,0.09851552,0.794932015,0.796708735,0.237704918,0.054151625,0.051801802,0.071749654,0.366229063,0.002540973,0.009965122,0.008684864,0.007417974,1
18396,Yemen,2024/8/19,0.425396825,0.427046263,0.699481865,0.696774194,0.038997214,0.46875,0.461538462,0.18404908,0.309278351,0.828282828,0.388349515,0.388663968,0.794932015,0.796708735,0.483606557,0.570397112,0.572072072,0.072873444,0.378451788,0.017786812,0.079720977,0.315136476,0.469044223,3
23871,Bangladesh,2024/9/17,0.6,0.601423488,0.119170984,0.116129032,0.484679666,0.3125,0.307692308,0.006134969,0.639175258,0.595959596,0.696601942,0.695006748,1,1,0.56557377,0.151624549,0.148648649,0.273945367,0.49298325,0.19146233,0.29023418,0.413833747,0.290613409,3
29512,Afghanistan,2024/10/16,0.298412698,0.298932384,0.07253886,0.070967742,0.066852368,0.5625,0.571428571,0.213791385,0.144329897,0.313131313,0.300970874,0.299595142,1,1,0.213114754,0.068592058,0.067567568,0.246758299,0.556360344,0.050438318,0.238000332,0.347270471,0.368730385,3
15063,Timor-Leste,2024/8/2,0.346031746,0.34519573,0.212435233,0.209677419,0.395543175,0.6875,0.681318681,0.213791385,0.773195876,0.01010101,0.38592233,0.385964912,1,1,0.073770492,0.25631769,0.254504505,0.090162517,0.154821186,0.206733933,0.21048786,0.004962779,0.007417974,1
21219,Kyrghyzstan,2024/9/3,0.415873016,0.416370107,0.222797927,0.219354839,0.821727019,0.71875,0.736263736,0.213791385,0.06185567,0.478247307,0.356796117,0.354925776,1,1,0.56557377,0.19133574,0.189189189,0.098807054,0.6084201,0.029221192,0.197641588,0.110421836,0.069614836,1
22469,Tajikistan,2024/9/9,0.40952381,0.411032028,0.373056995,0.370967742,0.275766017,0.8125,0.824175824,0.213791385,0.113402062,0.478247307,0.351941748,0.352226721,1,1,0.483606557,0.339350181,0.337837838,0.168395574,0.524671797,0.005780714,0.032137519,0.11544665,0.216718973,1
14227,Myanmar,2024/7/29,0.403174603,0.40569395,0.212435233,0.209677419,0.571030641,0.375,0.384615385,0.423312883,0.865979381,0.868686869,0.461165049,0.460188934,0.794932015,0.796708735,0.483606557,0.339350181,0.34009009,0.234439834,0.084653689,0.057171897,0.021591098,0.073200993,0.05021398,1
31713,Iraq,2024/10/27,0.377777778,0.379003559,0.373056995,0.370967742,0.924791086,0.90625,0.912087912,0.213791385,0.113402062,0.478247307,0.337378641,0.334682861,1,1,0.327868852,0.310469314,0.310810811,0.583709765,0.157990041,0.310599391,0.319774943,0.381699752,0.23360913,3
31552,Mongolia,2024/10/26,0.489987158,0.491881398,0.062176166,0.058064516,0.320334262,0.501668876,0.503342242,0.213791385,0.845360825,0.080808081,0.501750638,0.500710549,1,1,0.155737705,0.173285199,0.173423423,0.224368949,0.293798099,0.142103926,0.471516359,0.131513648,0.103766049,1
17019,Turkmenistan,2024/8/12,0.780952381,0.784697509,0.295650476,0.294371929,0.114206128,0.375,0.384615385,0.213791385,0.154639175,0.212121212,0.648058252,0.647773279,1,1,0.729508197,0.162454874,0.162162162,0.08730982,0.420552286,0.00381146,0.004982561,0.184863524,0.405706134,2
2618,Jordan,2024/5/28,0.406349206,0.40747331,0.502590674,0.5,0.832869081,0.6875,0.692307692,0.213791385,0.432989691,0.494949495,0.381067961,0.380566802,0.794932015,0.796708735,0.483606557,0.555956679,0.558558559,0.067081604,0.621095518,0.078770169,0.071416708,0.151364764,0.172895863,2
13676,Saudi Arabia,2024/7/26,0.914285714,0.919928826,0.269430052,0.267741935,0.922005571,0.15625,0.142857143,0.213791385,0.06185567,0.478247307,0.798543689,0.798920378,1,1,0.81147541,0.227436823,0.227477477,0.045470263,0.679492983,0.05208995,0.174389636,0.200992556,0.319543509,2
16056,Yemen,2024/8/7,0.285714286,0.286476868,0.150259067,0.151612903,0.610027855,0.5625,0.549450549,0.386503067,0.494845361,0.868686869,0.351941748,0.350877193,0.794932015,0.796708735,0.401639344,0.133574007,0.132882883,0.062759336,0.378451788,0.053360437,0.186015612,0.272952854,0.379457917,2
14386,Israel,2024/7/30,0.546031746,0.548042705,0.813471503,0.812903226,0.805013928,0.34375,0.351648352,0.213791385,0.340206186,0.478247307,0.485436893,0.484480432,1,1,0.647540984,0.664259928,0.664414414,0.064228907,0.653689452,0.024139245,0.038199635,0.095533499,0.071326676,1
29115,Uzbekistan,2024/10/13,0.292063492,0.291814947,0.487046632,0.487096774,0.835654596,0.65625,0.659340659,0.213791385,0.288659794,0.242424242,0.313106796,0.311740891,1,1,0.098360656,0.40433213,0.403153153,0.313926349,0.180624717,0.332486342,0.201129381,0.280707196,0.238887304,2
29787,Iraq,2024/10/17,0.736507937,0.740213523,0.559585492,0.558064516,0.456824513,0.53125,0.538461538,0.213791385,0.144329897,0.242424242,0.604368932,0.604588394,1,1,0.418032787,0.458483755,0.459459459,0.583709765,0.099139882,0.310599391,0.319774943,0.918796526,0.750870185,10
7320,Pakistan,2024/6/21,0.523809524,0.526690391,0.502590674,0.5,0.075208914,0.21875,0.21978022,0.920245399,0.381443299,0.707070707,0.47815534,0.477732794,0.794932015,0.796708735,0.483606557,0.433212996,0.434684685,0.583709765,0.543684925,0.310599391,0.088025245,0.32133995,0.220827389,3
29992,Kuwait,2024/10/18,0.682539683,0.685053381,0.362694301,0.361290323,0.403899721,0.5,0.505494505,0.213791385,0.24742268,0.478247307,0.587378641,0.585695007,1,1,0.483606557,0.42599278,0.425675676,0.461056362,0.574468085,0.741455978,0.319774943,0.393023089,0.379671624,10
25498,Iraq,2024/9/25,0.733333333,0.736654804,0.880829016,0.883870968,0.922005571,0.5625,0.571428571,0.213791385,0.144329897,0.478247307,0.601941748,0.600539811,1,1,0.729508197,0.718411552,0.720720721,0.696144537,0.31190584,0.310599391,0.319774943,0.333498759,0.188216833,3
13521,Vietnam,2024/7/25,0.546031746,0.548042705,0.082901554,0.080645161,0.406685237,0.0625,0.032967033,0.042944785,0.762886598,0.838383838,0.669902913,0.669365722,1,1,0.073770492,0.187725632,0.189189189,0.583709765,0.012222725,0.755939525,0.287327686,0.570719603,0.39657632,5
11178,Iran,2024/7/11,0.549206349,0.553380783,0.523316062,0.522580645,0.002785515,0.46875,0.461538462,0.213791385,0.12371134,0.478247307,0.444174757,0.442645074,1,1,0.647540984,0.599277978,0.601351351,0.077195712,0.679492983,0.024139245,0.048164757,0.148883375,0.164907275,2
20866,North Korea,2024/9/1,0.244444444,0.243772242,0.269430052,0.267741935,0.016713092,0.5,0.516483516,0.213791385,0.804123711,0.97979798,0.264563107,0.263157895,1,1,0.073770492,0.303249097,0.304054054,0.13917704,0.452693526,0.021598272,0.019930244,0.078163772,0.05021398,1
11076,Azerbaijan,2024/7/11,0.6,0.603202847,0.849740933,0.848387097,0.025069638,0.5625,0.571428571,0.213791385,0.319587629,0.478247307,0.555825243,0.55465587,1,1,0.647540984,0.815884477,0.817567568,0.054114799,0.433227705,0.024139245,0.013286829,0.081885856,0.111269615,1
18086,India,2024/8/18,0.631746032,0.635231317,0.243523316,0.24516129,0.777158774,0.375,0.373626374,0.213791385,0.659793814,0.747474747,0.689320388,0.686909582,0.794932015,0.796708735,0.56557377,0.364620939,0.367117117,0.231587137,0.172928927,0.129589633,0.114598904,0.058312655,0.041654779,1
15860,Vietnam,2024/8/6,0.514285714,0.517793594,0.362694301,0.361290323,0.364902507,0.34375,0.351648352,0.213791385,0.75257732,0.161616162,0.601941748,0.601889339,1,1,0.073770492,0.476534296,0.475225225,0.583709765,0.372114079,0.310599391,0.97990367,0.393023089,0.379671624,10
9007,Jordan,2024/6/30,0.571428571,0.574733096,0.663212435,0.661290323,0.777158774,0.5,0.505494505,0.213791385,0.340206186,0.242424242,0.483009709,0.483130904,0.794932015,0.796708735,0.647540984,0.55234657,0.554054054,0.044000692,0.685830693,0.027950705,0.051486464,0.167493797,0.183166904,2
5649,Afghanistan,2024/6/13,0.46031746,0.460854093,0.549222798,0.54516129,0.025069638,0.34375,0.318681319,0.213791385,0.164948454,0.04040404,0.381067961,0.380566802,1,1,0.56557377,0.480144404,0.47972973,0.583709765,0.368492531,0.299834837,0.011625976,0.133995037,0.134094151,1
32108,Japan,2024/10/29,0.079365079,0.076512456,0.523316062,0.522580645,0.050139276,0.9375,0.934065934,0.619631902,0.721649485,1,0.138349515,0.136302294,0.794932015,0.796708735,0.386966416,0.498194946,0.5,0.246758299,0.207786329,0.710900775,0.536040525,0.289888337,0.204051355,2
29399,Israel,2024/10/15,0.415873016,0.416370107,0.295650476,0.294371929,0.016713092,0.65625,0.681318681,0.213791385,0.412371134,0.03030303,0.398058252,0.398110661,1,1,0.475409836,0.162454874,0.162162162,0.102826763,0.298325034,0.231419134,0.339395449,0.305955335,0.263166904,3
31184,Oman,2024/10/24,0.606349206,0.608540925,0.139896373,0.138709677,0.150417827,0.625,0.626373626,0.213791385,0.577319588,0.478247307,0.606796117,0.605937922,1,1,0.549180328,0.126353791,0.123873874,0.139609267,0.262109552,0.240820734,0.333250291,0.149875931,0.147047076,2
4026,Oman,2024/6/4,0.66031746,0.663701068,0.176165803,0.174193548,0.136490251,0.28125,0.274725275,0.213791385,0.701030928,0.478247307,0.759708738,0.759784076,1,1,0.647540984,0.285198556,0.283783784,0.090162517,0.459483929,0.008893406,0.038199635,0.385856079,0.546077033,3
32393,Vietnam,2024/10/30,0.450793651,0.453736655,0.082901554,0.080645161,0.267409471,0.5625,0.571428571,0.213791385,0.701030928,0.828282828,0.487864078,0.487179487,1,1,0.073770492,0.079422383,0.078828829,0.44506397,0.361702128,0.048087918,0.07208105,0.386290323,0.265278174,3
6324,Kuwait,2024/6/16,0.819047619,0.823843416,0.533678756,0.535483871,0.337047354,0.21875,0.21978022,0.213791385,0.24742268,0.478247307,0.747572816,0.746288799,1,1,0.729508197,0.826714801,0.828828829,0.424878976,0.369883471,0.310599391,0.710845375,0.614143921,0.521540656,6
25509,Kyrghyzstan,2024/9/25,0.365079365,0.366548043,0.279792746,0.277419355,0.922005571,0.59375,0.582417582,0.213791385,0.164948454,0.222222222,0.330097087,0.32928475,1,1,0.483606557,0.23465704,0.236486486,0.246758299,0.117247623,0.135052725,0.216492277,0.214143921,0.15232525,2
32966,Afghanistan,2024/11/3,0.247619048,0.247330961,0.295650476,0.294371929,0.119777159,0.71875,0.736263736,0.213791385,0.103092784,0.02020202,0.266990291,0.26585695,1,1,0.31147541,0.162454874,0.162162162,0.750518672,0.384336804,0.153855927,0.20420196,0.24398263,0.208273894,2
18945,Singapore,2024/8/22,0.536507937,0.539145907,0.176165803,0.174193548,0.331476323,0.5625,0.571428571,0.213791385,0.649484536,0.747474747,0.63592233,0.63562753,1,1,0.073770492,0.411552347,0.412162162,0.583709765,0.354519956,0.8436031,0.319774943,0.406947891,0.211126961,3
4752,Indonesia,2024/6/8,0.476190476,0.478647687,0.10880829,0.103225806,0.415041783,0.5625,0.571428571,0.208588957,0.783505155,0.242424242,0.509708738,0.50877193,0.794932015,0.796708735,0.073770492,0.209386282,0.209459459,0.583709765,0.028519692,0.310599391,0.7673144,0.393023089,0.379671624,10
18916,North Korea,2024/8/22,0.33015873,0.330960854,0.362694301,0.361290323,0.721448468,0.34375,0.351648352,0.213791385,0.927835052,0.404040404,0.388349515,0.38731444,1,1,0.073770492,0.44765343,0.445945946,0.231587137,0.478949751,0.031762165,0.053147318,0.508684864,0.259629101,4
20130,Tajikistan,2024/8/28,0.568253968,0.571174377,0.373056995,0.370967742,0.888579387,0.5625,0.571428571,0.213791385,0.195876289,0.242424242,0.458737864,0.456140351,1,1,0.56557377,0.620938628,0.621621622,0.069934302,0.452693526,0.001270487,0.008304268,0.104218362,0.126105563,1
16247,Uzbekistan,2024/8/8,0.892063492,0.898576512,0.10880829,0.103225806,0.961002786,0.25,0.230769231,0.213791385,0.051546392,0.478247307,0.776699029,0.77462888,1,1,0.81147541,0.097472924,0.096846847,0.078665284,0.90629244,0.071147249,0.044843049,0.104218362,0.075891583,1
14206,Thailand,2024/7/29,0.371428571,0.371886121,0.10880829,0.103225806,0.543175487,0.34375,0.340659341,0.335886642,0.958762887,0.626262626,0.436893204,0.435897436,1,1,0.073770492,0.198555957,0.195945946,0.130532503,0.082842915,0.020327786,0.009965122,0.021091811,0.010841655,1
21706,Uzbekistan,2024/9/5,0.606349206,0.608540925,0.373056995,0.370967742,0.91643454,0.5,0.505494505,0.213791385,0.051546392,0.478247307,0.487864078,0.487179487,1,1,0.647540984,0.364620939,0.364864865,0.080394191,0.669533726,0.041926058,0.12622488,0.131513648,0.089015692,1
13040,Jordan,2024/7/23,0.619047619,0.620996441,0.870466321,0.870967742,0.782729805,0.4375,0.43956044,0.213791385,0.237113402,0.02020202,0.52184466,0.519568151,1,1,0.647540984,0.711191336,0.711711712,0.08730982,0.867360797,0.021598272,0.058129879,0.182382134,0.115263909,2
1765,Bangladesh,2024/5/24,0.733333333,0.736654804,0.139896373,0.138709677,0.557103064,0.1875,0.164835165,0.213791385,0.371134021,0.070707071,0.725728155,0.726045884,1,1,0.073770492,0.231046931,0.231981982,0.583709765,0.303757356,0.8436031,0.210928417,0.393023089,0.74978602,10
25574,Singapore,2024/9/25,0.447619048,0.448398577,0.062176166,0.058064516,0.281337047,0.53125,0.538461538,0.335886642,0.835051546,0.747474747,0.473300971,0.472334683,1,1,0.483606557,0.133574007,0.132882883,0.385892116,0.121774559,0.310599391,0.622072745,0.312841191,0.226219686,3
10134,Cyprus,2024/7/6,0.736507937,0.740213523,0.663212435,0.661290323,0.972144847,0.34375,0.340659341,0.213791385,0.226804124,0.242424242,0.703883495,0.701754386,1,1,0.647540984,0.494584838,0.497747748,0.069934302,0.472159348,0.005081946,0.008304268,0.058312655,0.043937233,1
30014,Iran,2024/10/18,0.323809524,0.323843416,0.30817385,0.306919092,0.582172702,0.46875,0.461538462,0.213791385,0.175257732,0.478247307,0.310679612,0.309041835,1,1,0.352459016,0.359369629,0.35952146,0.195582642,0.520144862,0.052788718,0.296379339,0.537779156,0.859600571,5
2417,Iraq,2024/5/27,0.787301587,0.791814947,0.10880829,0.103225806,0.749303621,0.5,0.505494505,0.213791385,0.12371134,0.478247307,0.65776699,0.655870445,1,1,0.729508197,0.389891697,0.38963964,0.116096127,0.880488909,0.082581629,0.245806344,0.269230769,0.211697575,2
10517,China,2024/7/8,0.406349206,0.40747331,0.015544041,0.012903226,0.164345404,0.40625,0.406593407,0.213791385,0.886597938,0.478247307,0.40776699,0.407557355,1,1,0.073770492,0.119133574,0.119369369,0.649896266,0.15663196,0.310599391,0.319774943,0.393023089,0.52382311,10
5156,Lao People's Democratic Republic,2024/6/10,0.228571429,0.227758007,0.062176166,0.058064516,0.437325905,0.6875,0.703296703,0.073619632,0.948453608,0.626262626,0.252427184,0.251012146,0.794932015,0.796708735,0.073770492,0.173285199,0.173423423,0.494121715,0.0629244,0.096556981,0.029895366,0.150124069,0.12211127,2
602,Bhutan,2024/5/18,0.489987158,0.491881398,0.07253886,0.070967742,0.6545961,0.65625,0.67032967,0.423312883,0.927835052,0.777777778,0.501750638,0.500710549,0.794932015,0.796708735,0.073770492,0.173285199,0.173423423,0.199775242,0.307378904,0.006352433,0.011625976,0.107940447,0.059914408,1
30413,Nepal,2024/10/20,0.2,0.197508897,0.07253886,0.070967742,0.746518106,0.6875,0.681318681,0.036809816,0.742268041,0.868686869,0.230582524,0.228070175,0.794932015,0.796708735,0.073770492,0.068592058,0.067567568,0.64496888,0.669533726,0.066891119,0.084371367,0.845347395,0.631583452,9
6253,Bhutan,2024/6/16,0.022222222,0.019572954,0.295650476,0.294371929,0.415041783,0.5,0.505494505,0.171779141,0.948453608,0.565656566,0.094660194,0.093117409,1,1,0.073770492,0.162454874,0.162162162,0.176694329,0.146672703,0.006352433,0.011625976,0.044665012,0.027389444,1
12518,Philippines,2024/7/18,0.479365079,0.480427046,0.295650476,0.294371929,0.222841226,0.46875,0.472527473,0.226993865,0.886597938,0.747474747,0.565533981,0.564102564,1,1,0.073770492,0.194945848,0.195945946,0.86920816,0.000905387,0.434506416,0.205945856,0.32630273,0.239657632,3
16461,Bahrain,2024/8/10,0.66984127,0.672597865,0.430051813,0.429032258,0.200557103,0.21875,0.208791209,0.213791385,0.701030928,0.478247307,0.912621359,0.912280702,1,1,0.647540984,0.512635379,0.511261261,0.260373444,0.369883471,0.033032652,0.076399269,0.472704715,0.861626248,4
11044,Thailand,2024/7/10,0.53968254,0.542704626,0.305699482,0.303225806,0.470752089,0.5,0.505494505,0.447852761,0.742268041,0.242424242,0.648058252,0.646423752,1,1,0.073770492,0.501805054,0.502252252,0.583709765,0.354519956,0.364629653,0.413552566,0.330024814,0.307560628,3
8379,Cyprus,2024/6/27,0.765079365,0.768683274,0.787564767,0.790322581,0.415041783,0.375,0.373626374,0.213791385,0.350515464,0.242424242,0.72815534,0.727395412,1,1,0.647540984,0.711191336,0.713963964,0.055497925,0.465821639,0.002540973,0.014947683,0.17866005,0.167760342,2
5039,Syria,2024/6/9,0.695238095,0.699288256,0.953367876,0.951612903,0.693593315,0.4375,0.43956044,0.213791385,0.154639175,0.478247307,0.565533981,0.564102564,1,1,0.647540984,0.826714801,0.826576577,0.051175657,0.48528746,0.00762292,0.019930244,0.197270471,0.332097004,2
20831,Lao People's Democratic Republic,2024/9/1,0.301587302,0.300711744,0.150259067,0.151612903,0.512534819,0.625,0.648351648,0.213791385,0.865979381,0.202020202,0.361650485,0.361673414,1,1,0.073770492,0.21299639,0.211711712,0.70764177,0.028066999,0.212171262,0.043182196,0.20719603,0.146077033,2
11825,Cambodia,2024/7/15,0.415873016,0.416370107,0.430051813,0.429032258,0.721448468,0.40625,0.406593407,0.288343558,1,0.747474747,0.461165049,0.458839406,0.794932015,0.796708735,0.073770492,0.462093863,0.461711712,0.297890733,0.066093255,0.094016008,0.041521342,0.073200993,0.07532097,1
7358,Tajikistan,2024/6/21,0.482539683,0.483985765,0.502590674,0.5,0.331476323,0.4375,0.43956044,0.213791385,0.463917526,0.242424242,0.509708738,0.50877193,1,1,0.401639344,0.386281588,0.385135135,0.062759336,0.339520145,0.00381146,0.014947683,0.027295285,0.027389444,1
2120,Thailand,2024/5/25,0.533333333,0.535587189,0.082901554,0.080645161,0.693593315,0.5,0.505494505,0.213791385,0.783505155,0.242424242,0.61407767,0.614035088,1,1,0.073770492,0.21299639,0.213963964,0.799965422,0.354519956,0.321433109,0.358744395,0.220843672,0.17403709,2
25805,Yemen,2024/9/26,0.380952381,0.380782918,0.466321244,0.464516129,0.158774373,0.59375,0.604395604,0.213791385,0.226804124,0.080808081,0.349514563,0.348178138,1,1,0.56557377,0.386281588,0.385135135,0.126815353,0.420552286,0.003430314,0.019847201,0.276116625,0.390898716,2
13097,Saudi Arabia,2024/7/23,0.958730159,0.966192171,0.383419689,0.383870968,0.91086351,0.21875,0.197802198,0.213791385,0.051546392,0.478247307,0.856796117,0.856950067,1,1,0.81147541,0.321299639,0.31981982,0.04832296,0.653689452,0.050819464,0.179372197,0.17866005,0.295007133,2
32437,Brunei Darussalam,2024/10/31,0.542857143,0.544483986,0.176165803,0.174193548,0.802228412,0.53125,0.538461538,0.233128834,0.742268041,0.747474747,0.662621359,0.661268556,0.794932015,0.796708735,0.040983607,0.223826715,0.222972973,0.73292704,0.207786329,0.036335917,0.07208105,0.20955335,0.143880171,2
3866,Sri Lanka,2024/6/3,0.46984127,0.471530249,0.373056995,0.370967742,0.554317549,0.5,0.505494505,0.09202454,0.835051546,0.747474747,0.582524272,0.582995951,0.794932015,0.796708735,0.073770492,0.451263538,0.452702703,0.188278008,0.151652331,0.096556981,0.033217074,0.026054591,0.029671897,1
3072,Saudi Arabia,2024/5/30,0.977777778,0.983985765,0.10880829,0.103225806,0.331476323,0.46875,0.472527473,0.213791385,0.020618557,0.478247307,0.878640777,0.87854251,1,1,0.81147541,0.321299639,0.31981982,0.124827109,0.828429153,0.368441113,0.988207939,0.609181141,0.862196862,6
24260,Bahrain,2024/9/19,0.726984127,0.731316726,0.559585492,0.558064516,0.949860724,0.4375,0.43956044,0.213791385,0.371134021,0.478247307,0.84223301,0.842105263,1,1,0.647540984,0.548736462,0.54954955,0.17799101,0.624264373,0.276076737,0.913967779,0.393023089,0.379671624,10
21302,Timor-Leste,2024/9/3,0.361904762,0.364768683,0.305699482,0.303225806,0.250696379,0.6875,0.692307692,0.213791385,0.680412371,0.01010101,0.393203883,0.392712551,1,1,0.073770492,0.357400722,0.358108108,0.072873444,0.166138524,0.001270487,0.003321707,0.016129032,0.030813124,1
6311,India,2024/6/16,0.489987158,0.491881398,0.512953368,0.509677419,0.766016713,0.0625,0.065934066,0.213791385,0.092783505,0.478247307,0.915048544,0.913630229,1,1,0.073770492,0.505415162,0.506756757,0.257520747,0.478949751,0.142294499,0.159441953,0.317617866,0.352639087,3
31715,Israel,2024/10/27,0.298412698,0.298932384,0.383419689,0.383870968,0.236768802,0.84375,0.846153846,0.213791385,0.24742268,0.478247307,0.32038835,0.319838057,1,1,0.360655738,0.368231047,0.367117117,0.146006224,0.325486646,0.144454326,0.320959973,0.65483871,0.379671624,6
6390,Singapore,2024/6/16,0.498412698,0.5,0.279792746,0.277419355,0.515320334,0.53125,0.538461538,0.213791385,0.742268041,0.141414141,0.567961165,0.566801619,1,1,0.073770492,0.321299639,0.31981982,0.583709765,0.354519956,0.694956168,0.319774943,0.503722084,0.258487874,4
